Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,if_anomaly_label,if_anomaly_score,if_risk_score,ocsvm_anomaly_label,ocsvm_anomaly_score,ocsvm_risk_score,rf_prediction,rf_failure_probability,if_risk_score_normalized,ocsvm_risk_score_normalized,ai_anomaly_vote_count,combined_ai_risk_score,scaled_Type,scaled_Air temperature [K],scaled_Process temperature [K],scaled_Rotational speed [rpm],scaled_Torque [Nm],scaled_Tool wear [min]
0,300.3,309.6,1600,34.6,177,0,0,0,0,0,0,0,0.1463625847830386,-0.1463625847830386,0,2.917638065342601,-2.917638065342601,0,0.0,0.1269801723227924,0.21118870467409714,0,0.0930298098639364,-0.7453065750397865,0.14752329642507697,-0.27335103166182345,0.34150804683854513,-0.5403967479618307,1.0848068249682883
0,300.3,309.6,1468,44.7,179,0,0,0,0,0,0,0,0.16039157131426263,-0.16039157131426263,0,3.3111204242731347,-3.3111204242731347,0,0.0032125,0.08104464105744587,0.19353733262598102,0,0.07241032294817455,-0.7453065750397865,0.14752329642507697,-0.27335103166182345,-0.39479039515368325,0.4728013849964882,1.1162281873332258
0,300.3,309.6,1435,45.4,181,0,0,0,0,0,0,0,0.15329356038205655,-0.15329356038205655,0,3.1770936409960413,-3.1770936409960413,0,0.00329453398141042,0.10428587109016697,0.19954969013666135,0,0.08294210005596322,-0.7453065750397865,0.14752329642507697,-0.27335103166182345,-0.5788650056517404,0.5430230377757772,1.1476495496981634
1,300.2,309.5,1564,33.4,183,0,0,0,0,0,0,0,0.13179940806212276,-0.13179940806212276,0,4.558572008987813,-4.558572008987813,0,0.0032283333333333335,0.17466481854420618,0.13757743624420157,0,0.09867274799985613,0.7444127434486935,0.09752726279742736,-0.3407519172673904,0.1406993808406647,-0.6607767241548985,1.179070912063101
1,300.2,309.4,1329,53.6,186,0,0,0,0,0,0,0,0.0889283143234414,-0.0889283143234414,0,3.7897386663735517,-3.7897386663735517,0,0.006550833333333334,0.31503892628390323,0.17206681820878642,0,0.16304926748865192,0.7444127434486935,0.09752726279742736,-0.4081528028729574,-1.1701349666454994,1.3656195417617392,1.2262029556105074
0,300.1,309.3,1570,36.8,189,0,0,0,0,0,0,0,0.14607835222334037,-0.14607835222334037,0,2.6680386213914637,-2.6680386213914637,0,0.0,0.12791084351586743,0.22238557931965713,0,0.0956414532702784,-0.7453065750397865,0.0475312291698062,-0.47555368847848606,0.17416749184031144,-0.31970012494120725,1.273334999157914
1,300.2,309.4,1433,48.8,191,0,0,0,0,0,0,0,0.12598645495599692,-0.12598645495599692,0,4.763360791741185,-4.763360791741185,0,0.003225833333333333,0.19369834520389279,0.12839073977962448,0,0.10444781937081535,0.7444127434486935,0.09752726279742736,-0.4081528028729574,-0.5900210426516226,0.8840996369894685,1.3047563615228515
0,300.2,309.4,1527,37.0,194,0,0,0,0,0,0,0,0.1492108341112226,-0.1492108341112226,0,2.4572880565265542,-2.4572880565265542,0,0.0,0.11765406414134252,0.23183971759384056,0,0.09342956917530512,-0.7453065750397865,0.09752726279742736,-0.4081528028729574,-0.0656873036571569,-0.29963679557569567,1.3518884050702578
1,300.1,309.3,1443,50.3,196,0,0,0,0,0,0,0,0.11245672832222509,-0.11245672832222509,0,4.274079055859225,-4.274079055859225,0,0.0,0.23799913481645452,0.15033961184564068,0,0.12526757629570995,0.7444127434486935,0.0475312291698062,-0.47555368847848606,-0.5342408576522113,1.034574607230803,1.3833097674351955
0,300.1,309.3,1616,32.0,199,0,0,0,0,0,0,0,0.1270488844283812,-0.1270488844283812,0,1.9337585510372897,-1.9337585510372897,0,0.0,0.1902196005249872,0.2553249231432682,0,0.12715282483864854,-0.7453065750397865,0.0475312291698062,-0.47555368847848606,0.4307563428376031,-0.8012200297134773,1.4304418109826018
0,300.1,309.3,1654,31.0,201,0,0,0,0,0,0,0,0.11558846312905663,-0.11558846312905663,0,1.840327293512182,-1.840327293512182,0,0.0,0.22774480163181549,0.2595161908076724,0,0.14300115881426068,-0.7453065750397865,0.0475312291698062,-0.47555368847848606,0.6427210458353658,-0.9015366765410335,1.4618631733475393
0,300.1,309.3,1685,27.1,203,0,0,0,0,0,0,0,0.09919976179456502,-0.09919976179456502,0,1.168130904923384,-1.168130904923384,0,0.05079549766064508,0.2814068178347266,0.2896704995716788,0,0.19081502611248444,-0.7453065750397865,0.0475312291698062,-0.47555368847848606,0.8156396193335407,-1.2927715991685031,1.493284535712477
1,300.2,309.4,1456,48.8,205,0,0,0,0,0,0,0,0.1139273866951811,-0.1139273866951811,0,3.9926211877711886,-3.9926211877711886,0,0.015495661013831603,0.23318371400745966,0.16296563543407963,0,0.13206487709533246,0.7444127434486935,0.09752726279742736,-0.4081528028729574,-0.4617266171529767,0.8840996369894685,1.5247058980774146
1,300.2,309.4,1752,27.8,208,0,0,0,0,0,0,0,0.07829451854692282,-0.07829451854692282,0,3.1721365792915854,-3.1721365792915854,0,0.009424300814557432,0.3498574826546291,0.1997720608184084,0,0.1836671255513563,0.7444127434486935,0.09752726279742736,-0.4081528028729574,1.189366858829596,-1.2225499463892138,1.5718379416248212
1,300.1,309.2,1438,51.0,211,0,0,0,0,0,0,0,0.09543610487298476,-0.09543610487298476,0,3.1210173074520107,-3.1210173074520107,0,0.09193618898604237,0.29373027254818723,0.20206523931952747,0,0.19467963247759737,0.7444127434486935,0.0475312291698062,-0.542954574084053,-0.5621309501519169,1.1047962600100927,1.6189699851722275
0,300.1,309.1,1551,33.7,214,0,0,0,0,0,0,0,0.12026137387679309,-0.12026137387679309,0,1.1320386534712625,-1.1320386534712625,0,0.03225974629781591,0.2124441498509421,0.29128957535481453,0,0.15613947353046614,-0.7453065750397865,0.0475312291698062,-0.6103554596895817,0.06818514034143007,-0.6306817301066312,1.6661020287196338
0,300.1,309.2,1599,30.1,216,0,0,0,0,0,0,0,0.10542961368714593,-0.10542961368714593,0,0.732223153134882,-0.732223153134882,0,0.05743528206590813,0.2610082269776321,0.30922504815776947,0,0.18922241324897,-0.7453065750397865,0.0475312291698062,-0.542954574084053,0.335930028338604,-0.991821658685834,1.6975233910845715
1,300.1,309.2,1732,33.7,218,0,0,0,0,0,0,0,0.08336533539877544,-0.08336533539877544,0,2.622235358258834,-2.622235358258834,0,0.12520051172949137,0.33325395498563515,0.2244402850014296,0,0.22826984368633654,0.7444127434486935,0.0475312291698062,-0.542954574084053,1.0778064888307735,-0.6306817301066312,1.728944753449509
1,300.1,309.2,1418,39.8,221,0,0,0,0,0,0,0,0.09565332281072159,-0.09565332281072159,0,2.2881278799981715,-2.2881278799981715,0,0.04503365674820748,0.29301902934126733,0.2394281371096304,0,0.18310670185771602,0.7444127434486935,0.0475312291698062,-0.542954574084053,-0.6736913201507394,-0.018750184458538297,1.7760767969969153
0,300.0,309.1,1401,44.5,0,0,0,0,0,0,0,0,0.11527816640147759,-0.11527816640147759,0,0.48889180282282396,-0.48889180282282396,0,0.0,0.2287608155113297,0.320140740050546,0,0.1555324742146411,-0.7453065750397865,-0.002464804457843392,-0.6103554596895817,-0.7685176346497385,0.45273805563097663,-1.6959837443286894
0,300.0,309.0,1454,51.7,2,0,0,0,0,0,0,0,0.1025127011601682,-0.1025127011601682,0,0.5938180312550401,-0.5938180312550401,0,0.016025063870816703,0.27055916112979256,0.3154338151945078,0,0.17772045303914527,-0.7453065750397865,-0.002464804457843392,-0.6777563452951486,-0.47288265415285896,1.1750179127893825,-1.6645623819637516
1,300.0,309.2,1635,32.4,4,0,0,0,0,0,0,0,0.09729220654963217,-0.09729220654963217,0,2.935011369807647,-2.935011369807647,0,0.0,0.2876527831722059,0.21040934912267872,0,0.1571429830934181,0.7444127434486935,-0.002464804457843392,-0.542954574084053,0.5367386943364845,-0.7610933709824549,-1.633141019598814
0,300.0,309.1,1489,40.3,7,0,0,0,0,0,0,0,0.14112195732429816,-0.14112195732429816,0,1.0521396889235852,-1.0521396889235852,0,0.0,0.14413971595377492,0.2948737928361865,0,0.11663064494874728,-0.7453065750397865,-0.002464804457843392,-0.6103554596895817,-0.2776520066549196,0.03140813895523986,-1.5860089760514078
0,300.0,309.1,1465,40.6,9,0,0,0,0,0,0,0,0.1408596119259955,-0.1408596119259955,0,1.0301332527754994,-1.0301332527754994,0,0.0,0.144998721357995,0.29586098777158015,0,0.11717168609751404,-0.7453065750397865,-0.002464804457843392,-0.6103554596895817,-0.4115244506535066,0.06150313300350718,-1.55458761368647
1,300.0,309.1,1463,45.7,11,0,0,0,0,0,0,0,0.1258548228486714,-0.1258548228486714,0,3.6872938001128226,-3.6872938001128226,0,0.0,0.19412935215996316,0.17666243071274335,0,0.11298422700653393,0.7444127434486935,-0.002464804457843392,-0.6103554596895817,-0.42268048765338884,0.5731180318240445,-1.5231662513215325
2,300.1,309.1,1560,35.4,14,0,0,0,0,0,0,0,0.057606670978353036,-0.057606670978353036,0,0.7748966160388449,-0.7748966160388449,0,0.0,0.417596322283827,0.30731074335298325,0,0.22850067758412745,2.2341320619371734,0.0475312291698062,-0.6103554596895817,0.11838730684090018,-0.46014343049978595,-1.4760342077741262
1,300.1,309.2,1454,44.4,19,0,0,0,0,0,0,0,0.1357509479334747,-0.1357509479334747,0,4.099455649871157,-4.099455649871157,0,0.0,0.1617261730545442,0.15817310841149,0,0.09632509090411569,0.7444127434486935,0.0475312291698062,-0.542954574084053,-0.47288265415285896,0.4427063909482209,-1.3974808018617821
0,300.2,309.1,1479,47.0,22,0,0,0,0,0,0,0,0.14772668566401415,-0.14772668566401415,0,1.7779645021053199,-1.7779645021053199,0,0.0,0.12251365590496875,0.2623137465508917,0,0.10146821167216584,-0.7453065750397865,0.09752726279742736,-0.6103554596895817,-0.33343219165433086,0.7035296726998674,-1.3503487583143756
0,300.2,309.2,1430,43.4,24,0,0,0,0,0,0,0,0.1503630406999663,-0.1503630406999663,0,1.7417327939378353,-1.7417327939378353,0,0.0,0.11388135955832965,0.2639390782748888,0,0.09834035947830963,-0.7453065750397865,0.09752726279742736,-0.542954574084053,-0.6067550981514459,0.3423897441206646,-1.318927395949438
1,300.1,309.1,1533,38.0,26,0,0,0,0,0,0,0,0.13704594001002673,-0.13704594001002673,0,4.051908886737749,-4.051908886737749,0,0.0,0.15748594166730642,0.1603060264107429,0,0.09505558194907116,0.7444127434486935,0.0475312291698062,-0.6103554596895817,-0.032219192657510165,-0.1993201487481394,-1.2875060335845006
0,300.1,309.0,1404,54.8,29,0,0,0,0,0,0,0,0.11489581877790173,-0.11489581877790173,0,1.8244493782134867,-1.8244493782134867,0,0.0,0.2300127478000884,0.2602284641381655,0,0.14405079194766846,-0.7453065750397865,0.0475312291698062,-0.6777563452951486,-0.7517835791499151,1.4859995179548064,-1.240373990037094
1,300.1,308.9,1548,38.4,31,0,0,0,0,0,0,0,0.13823534515021224,-0.13823534515021224,0,4.05840764756589,-4.05840764756589,0,0.0,0.15359143675189052,0.16001449607240445,0,0.0934394739152371,0.7444127434486935,0.0475312291698062,-0.7451572309007156,0.051451084841606695,-0.159193490017117,-1.2089526276721565
1,300.1,309.0,1612,33.0,34,0,0,0,0,0,0,0,0.12450423011083,-0.12450423011083,0,4.001537008446245,-4.001537008446245,0,0.0,0.19855163845967422,0.16256567730564547,0,0.1119337908449988,0.7444127434486935,0.0475312291698062,-0.6777563452951486,0.40844426883783863,-0.7009033828859209,-1.1618205841247502
1,300.2,309.0,1642,31.2,37,0,0,0,0,0,0,0,0.1173913036405193,-0.1173913036405193,0,3.877574075355703,-3.877574075355703,0,0.0,0.22184170688606114,0.16812657680341223,0,0.12236199811510691,0.7444127434486935,0.09752726279742736,-0.6777563452951486,0.5757848238360723,-0.8814733471755224,-1.1146885405773437
1,300.2,309.1,1406,42.2,40,0,0,0,0,0,0,0,0.14151418976676772,-0.14151418976676772,0,4.0558150175388406,-4.0558150175388406,0,0.006327392992195671,0.14285541750611142,0.16013079983076084,0,0.091699284165475,0.7444127434486935,0.09752726279742736,-0.6103554596895817,-0.7406275421500329,0.2220097679275974,-1.0675564970299374
0,300.3,309.2,1587,31.4,43,0,0,0,0,0,0,0,0.14291744401363454,-0.14291744401363454,0,1.6185314377227833,-1.6185314377227833,0,0.0,0.13826070004831673,0.26946581391125896,0,0.10919744280157848,-0.7453065750397865,0.14752329642507697,-0.542954574084053,0.2689938063393105,-0.8614100178100111,-1.0204244534825309
1,300.3,309.2,1364,47.6,45,0,0,0,0,0,0,0,0.13088675635750613,-0.13088675635750613,0,4.679409433913673,-4.679409433913673,0,0.0,0.17765314138694907,0.13215674508412037,0,0.0974926055716037,0.7444127434486935,0.14752329642507697,-0.542954574084053,-0.9749043191475601,0.7637196607964014,-0.9890030911175933
0,300.3,309.2,1462,51.4,48,0,0,0,0,0,0,0,0.14217829889830697,-0.14217829889830697,0,2.5880308065932844,-2.5880308065932844,0,0.0,0.14068090506306885,0.2259746797550562,0,0.10146729797623878,-0.7453065750397865,0.14752329642507697,-0.542954574084053,-0.42825850615332994,1.1449229187411152,-0.9418710475701869
0,300.3,309.2,1649,32.4,50,0,0,0,0,0,0,0,0.14501595356787905,-0.14501595356787905,0,2.281449522182271,-2.281449522182271,0,0.0,0.13138948728999808,0.2397277240562963,0,0.1005013397272585,-0.7453065750397865,0.14752329642507697,-0.542954574084053,0.6148309533356602,-0.7610933709824549,-0.9104496852052493
0,300.4,309.2,1752,29.0,52,0,0,0,0,0,0,0,0.12149901612176484,-0.12149901612176484,0,2.1688734983965894,-2.1688734983965894,0,0.01279072451479544,0.20839170073691096,0.2447778139381897,0,0.13742853288832052,-0.7453065750397865,0.19751933005269812,-0.542954574084053,1.189366858829596,-1.1021699701961463,-0.8790283228403117
2,300.4,309.3,1396,51.2,54,0,0,0,0,0,0,0,0.055409831802699316,-0.055409831802699316,0,2.206389863992296,-2.206389863992296,0,0.0,0.42478949866998855,0.24309485328698585,0,0.2185347701253926,2.2341320619371734,0.19751933005269812,-0.47555368847848606,-0.7964077271494442,1.1248595893756042,-0.8476069604753741
1,300.5,309.4,2179,16.3,59,0,0,0,0,0,0,1,-0.014170923050665696,0.014170923050665696,0,3.0574966113330753,-3.0574966113330753,0,0.009716260124461973,0.6526198507000073,0.20491473794253587,1,0.3059173919182949,0.7444127434486935,0.2475153636803477,-0.4081528028729574,3.571180758304456,-2.3761913849061114,-0.7690535545630302
0,300.5,309.5,1653,27.6,62,0,0,0,0,0,0,0,0.13253166846478182,-0.13253166846478182,0,1.9054589899541376,-1.9054589899541376,0,0.006312367877838295,0.17226715635058615,0.2565944237196976,0,0.1227506944353093,-0.7453065750397865,0.2475153636803477,-0.3407519172673904,0.6371430273354247,-1.2426132757547248,-0.7219215110156237
0,300.6,309.5,2025,21.4,64,0,0,0,0,0,0,0,0.04076825859561273,-0.04076825859561273,0,2.471136565326173,-2.471136565326173,0,0.0,0.472730840856829,0.23121848216717983,0,0.23533603277616755,-0.7453065750397865,0.2975113973079973,-0.3407519172673904,2.712165909313523,-1.8645764860855742,-0.6905001486506861
0,300.6,309.6,1426,53.6,66,0,0,0,0,0,0,0,0.1453401811562533,-0.1453401811562533,0,3.3276427016124366,-3.3276427016124366,0,0.0063283405858414925,0.1303278591752583,0.19279615361813213,0,0.09322171062806636,-0.7453065750397865,0.2975113973079973,-0.27335103166182345,-0.6290671721512104,1.3656195417617392,-0.6590787862857486
1,300.6,309.6,1503,38.4,68,0,0,0,0,0,0,0,0.16320684086223347,-0.16320684086223347,0,5.3552694066045525,-5.3552694066045525,0,0.0,0.07182651955926309,0.10183809023305895,0,0.04909822587031702,0.7444127434486935,0.2975113973079973,-0.27335103166182345,-0.19955974765574389,-0.159193490017117,-0.6276574239208109
1,300.7,309.6,1525,36.5,71,0,0,0,0,0,0,0,0.1578597366235746,-0.1578597366235746,0,5.131363500328536,-5.131363500328536,0,0.0,0.08933470330349189,0.11188236887922393,0,0.058110355097241544,0.7444127434486935,0.3475074309356185,-0.27335103166182345,-0.07684334065703916,-0.34979511898947385,-0.5805253803734045
0,300.6,309.6,1423,49.1,74,0,0,0,0,0,0,0,0.16326210425024523,-0.16326210425024523,0,3.726117377363696,-3.726117377363696,0,0.009605990789507479,0.07164556899079592,0.17492082936584552,0,0.06748478978529046,-0.7453065750397865,0.2975113973079973,-0.27335103166182345,-0.6458012276510338,0.9141946310377358,-0.5333933368259981
1,300.7,309.7,1435,44.7,76,0,0,0,0,0,0,0,0.16444262901364082,-0.16444262901364082,0,6.079978656825837,-6.079978656825837,0,0.0,0.0677801413593858,0.06932808740310868,0,0.04097767402437606,0.7444127434486935,0.3475074309356185,-0.20595014605629477,-0.5788650056517404,0.4728013849964882,-0.5019719744610606
2,300.6,309.5,1495,36.5,79,0,0,0,0,0,0,0,0.0952973122117014,-0.0952973122117014,0,2.2905839864369923,-2.2905839864369923,0,0.0031565160445317614,0.2941847255207945,0.23931795771389017,0,0.16680008816890854,2.2341320619371734,0.2975113973079973,-0.3407519172673904,-0.24418389565527288,-0.34979511898947385,-0.4548399309136541
1,300.6,309.5,1557,33.8,84,0,0,0,0,0,0,0,0.14713048024657294,-0.14713048024657294,0,4.9768873385872965,-4.9768873385872965,0,0.0,0.12446582918081338,0.11881207269331782,0,0.07354874621098892,0.7444127434486935,0.2975113973079973,-0.3407519172673904,0.10165325134107682,-0.6206500654238761,-0.3762865250013101
0,300.6,309.4,1474,40.7,87,0,0,0,0,0,0,0,0.17449398307771624,-0.17449398307771624,0,3.0058699911752598,-3.0058699911752598,0,0.0,0.034868691352517765,0.20723067577128426,0,0.05539361169526396,-0.7453065750397865,0.2975113973079973,-0.4081528028729574,-0.3613222841540365,0.07153479768626296,-0.32915448145390375
0,300.5,309.3,1465,46.0,89,0,0,0,0,0,0,0,0.16910479802550454,-0.16910479802550454,0,3.4495027018954865,-3.4495027018954865,0,0.0,0.0525146615663768,0.18732959036831845,0,0.058471782700214414,-0.7453065750397865,0.2475153636803477,-0.47555368847848606,-0.4115244506535066,0.6032130258723112,-0.2977331190889661
1,300.5,309.3,1589,34.9,91,0,0,0,0,0,0,0,0.1469410358497531,-0.1469410358497531,0,5.254711527822522,-5.254711527822522,0,0.0,0.1250861326499053,0.10634905366119156,0,0.07130426379220044,0.7444127434486935,0.2475153636803477,-0.47555368847848606,0.2801498433391928,-0.5103017539135641,-0.2663117567240285
0,300.5,309.3,1475,46.8,94,0,0,0,0,0,0,0,0.1684014253883257,-0.1684014253883257,0,3.465624989332806,-3.465624989332806,0,0.0031273975368463556,0.054817735683270905,0.18660635465682107,0,0.06049932421941112,-0.7453065750397865,0.2475153636803477,-0.47555368847848606,-0.35574426565409534,0.6834663433343559,-0.21917971317662213
0,300.6,309.4,1442,43.2,96,0,0,0,0,0,0,0,0.17404832332509107,-0.17404832332509107,0,3.2633015452958674,-3.2633015452958674,0,0.009787949194263734,0.036327928443868375,0.19568245757146963,0,0.05758284256954677,-0.7453065750397865,0.2975113973079973,-0.4081528028729574,-0.5398188761521524,0.3223264147551537,-0.18775835081168452
0,300.6,309.4,1556,36.0,98,0,0,0,0,0,0,0,0.1668932912789851,-0.1668932912789851,0,2.823599929482757,-2.823599929482757,0,0.0,0.059755864419638406,0.2154071965203007,0,0.0669837850719155,-0.7453065750397865,0.2975113973079973,-0.4081528028729574,0.09607523284113569,-0.399953442403252,-0.15633698844674693
0,300.7,309.3,1425,45.3,100,0,0,0,0,0,0,0,0.1641013795681706,-0.1641013795681706,0,3.1769696339120017,-3.1769696339120017,0,0.0,0.06889750465122375,0.199555253016743,0,0.06747005246383811,-0.7453065750397865,0.3475074309356185,-0.47555368847848606,-0.6346451906511515,0.5329913730930215,-0.12491562608180933
0,300.7,309.3,1580,38.3,102,0,0,0,0,0,0,0,0.16164566662236635,-0.16164566662236635,0,2.796668440603579,-2.796668440603579,0,0.0,0.07693831918544841,0.21661532623495455,0,0.07409839292117028,-0.7453065750397865,0.3475074309356185,-0.47555368847848606,0.22994767683972267,-0.16922515469987276,-0.09349426371687172
2,300.8,309.4,1474,40.7,104,0,0,0,0,0,0,0,0.09976077997015292,-0.09976077997015292,0,2.622305583659749,-2.622305583659749,0,0.0,0.2795698591999893,0.2244371347339509,0,0.1567153706267859,2.2341320619371734,0.39750346456326807,-0.4081528028729574,-0.3613222841540365,0.07153479768626296,-0.06207290135193413
